id_x,company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,id_y,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,free_cash_flow,fcf_conversion_rate,capex_intensity,cfo_pat_ratio,cfo_pat_avg_5yr,cfo_quality,cfo_sign,cfi_sign,cff_sign,pattern,capital_allocation
430,DLF,Mar 2021,1460.0,150.0,-2184.0,-573,446,5414,3945,1469.0,27,383,853,159,840,43,1083,4,45,1610.0,109.59836623553439,2.7705947543405984,1.348107109879963,0.21829169202499074,Accrual Risk,+,+,-,++-,Liquidating Assets
431,DLF,Mar 2022,2832.0,267.0,-3828.0,-729,447,5717,3974,1743.0,30,195,625,149,1165,28,1500,6,49,3099.0,177.79690189328744,4.67028161623229,1.888,0.8495640084091715,Moderate,+,+,-,++-,Liquidating Assets
432,DLF,Mar 2023,2375.0,-461.0,-2013.0,-98,448,5695,3969,1726.0,30,317,392,149,1502,27,2034,8,49,1914.0,110.89223638470452,8.094820017559263,1.1676499508357916,1.071032350151045,High Quality,+,-,-,+--,Reinvestor
433,DLF,Mar 2024,2539.0,-1529.0,177.0,1186,449,6427,4303,2124.0,33,531,356,148,2151,24,2724,11,45,1010.0,47.55178907721281,23.79025984129454,0.9320851688693098,0.946490479815318,Moderate,+,-,+,+-+,Mixed
434,DMART,Mar 2013,127.0,-231.0,118.0,14,451,3341,3126,215.0,6,15,43,46,141,34,94,2,0,-104.0,-48.372093023255815,6.914097575576175,1.351063829787234,1.351063829787234,High Quality,+,-,+,+-+,Mixed
435,DMART,Mar 2014,198.0,-270.0,65.0,-7,452,4686,4345,341.0,7,16,56,57,245,34,161,3,0,-72.0,-21.114369501466275,5.761843790012804,1.2298136645962734,1.2904387471917538,High Quality,+,-,+,+-+,Mixed
436,DMART,Mar 2015,222.0,-474.0,234.0,-17,453,6439,5983,456.0,7,20,72,82,323,34,212,4,0,-252.0,-55.26315789473685,7.361391520422426,1.0471698113207548,1.2093491019014209,High Quality,+,-,+,+-+,Mixed
437,DMART,Mar 2016,433.0,-633.0,196.0,-3,454,8584,7919,664.0,8,17,91,98,492,35,320,6,0,-200.0,-30.120481927710845,7.374184529356944,1.353125,1.2452930764260655,High Quality,+,-,+,+-+,Mixed
438,DMART,Mar 2017,455.0,-2482.0,2025.0,-1,455,11898,10929,969.0,8,28,122,128,747,36,479,8,0,-2027.0,-209.18472652218782,20.860648848545974,0.9498956158663883,1.1862135843141302,High Quality,+,-,+,+-+,Mixed
439,DMART,Mar 2018,730.0,464.0,-1159.0,34,456,15033,13680,1353.0,9,88,60,159,1222,34,806,13,0,1194.0,88.24833702882484,3.086542938867824,0.9057071960297767,1.0971422575626388,High Quality,+,+,-,++-,Liquidating Assets
440,DMART,Mar 2019,807.0,-958.0,209.0,57,457,20005,18371,1633.0,8,48,47,212,1422,37,902,14,0,-151.0,-9.246785058175137,4.788802799300175,0.8946784922394678,1.0301152230912776,High Quality,+,-,+,+-+,Mixed
441,DMART,Mar 2020,1280.0,-4657.0,3357.0,-19,458,24870,22742,2128.0,9,60,69,374,1745,25,1301,20,0,-3377.0,-158.6936090225564,18.725371934057097,0.9838585703305149,1.0174529748932295,High Quality,+,-,+,+-+,Mixed
442,DMART,Mar 2021,1375.0,-1110.0,-180.0,86,459,24143,22398,1745.0,7,194,42,414,1483,26,1099,17,0,265.0,15.18624641833811,4.59760593132585,1.2511373976342128,0.9970554544200722,Moderate,+,-,-,+--,Reinvestor
443,DMART,Mar 2022,1372.0,-1289.0,-179.0,-96,460,30976,28474,2502.0,8,114,54,498,2064,28,1492,23,0,83.0,3.317346123101519,4.161286157024794,0.9195710455764075,0.9909905403620758,Moderate,+,-,-,+--,Reinvestor
444,DMART,Mar 2023,2630.0,-2313.0,-205.0,112,461,42840,39201,3639.0,8,128,67,639,3060,22,2378,37,0,317.0,8.711184391316296,5.399159663865547,1.1059714045416316,1.031043382064447,High Quality,+,-,-,+--,Reinvestor
445,DMART,Mar 2024,2746.0,-2468.0,-148.0,130,462,50789,46683,4106.0,8,145,58,731,3461,27,2536,39,0,278.0,6.770579639551875,4.8593199314812265,1.082807570977918,1.0686691978121368,High Quality,+,-,-,+--,Reinvestor
446,DRREDDY,Mar 2013,1378.0,-1437.0,-157.0,-216,464,11833,9164,2669.0,23,146,100,550,2165,29,1527,18,17,-59.0,-2.210565754964406,12.144004056452294,0.9024230517354289,0.9024230517354289,Moderate,+,-,-,+--,Reinvestor
447,DRREDDY,Mar 2014,1970.0,-1604.0,-24.0,342,465,13415,10164,3251.0,24,170,127,648,2646,26,1963,23,16,366.0,11.258074438634265,11.956764815505032,1.0035659704533877,0.9529945110944082,Moderate,+,-,-,+--,Reinvestor
448,DRREDDY,Mar 2015,2524.0,-2370.0,-433.0,-280,466,15023,11515,3508.0,23,260,108,760,2900,19,2336,27,15,154.0,4.389965792474344,15.775810424016509,1.0804794520547945,0.995489491414537,Moderate,+,-,-,+--,Reinvestor
449,DRREDDY,Mar 2016,3263.0,-1610.0,-1700.0,-47,467,15568,11983,3585.0,23,295,83,939,2859,26,2131,25,16,1653.0,46.10878661087866,10.341726618705035,1.5312060065696855,1.129418620203324,High Quality,+,-,-,+--,Reinvestor
450,DRREDDY,Mar 2017,2144.0,-1890.0,-369.0,-114,468,14196,11724,2472.0,17,172,79,1027,1554,19,1292,16,26,254.0,10.275080906148867,13.313609467455622,1.6594427244582044,1.2354234410543001,High Quality,+,-,-,+--,Reinvestor
451,DRREDDY,Mar 2018,1803.0,-1483.0,-444.0,-124,469,14281,11930,2351.0,16,155,79,1077,1350,32,947,11,35,320.0,13.611229264142919,10.384426860864085,1.903907074973601,1.4357202457019347,High Quality,+,-,-,+--,Reinvestor
452,DRREDDY,Mar 2019,2870.0,-769.0,-2133.0,-31,470,15448,12270,3178.0,21,381,89,1135,2336,17,1950,23,17,2101.0,66.11076148521082,4.9779906784049714,1.471794871794872,1.5293660259702313,High Quality,+,-,-,+--,Reinvestor
453,DRREDDY,Mar 2020,2984.0,-495.0,-2516.0,-27,471,17517,15040,2477.0,14,670,98,1163,1886,-7,2026,24,21,2489.0,100.48445700444087,2.825826340126734,1.472852912142152,1.607840717987703,High Quality,+,-,-,+--,Reinvestor
454,DRREDDY,Mar 2021,3570.0,-2255.0,-30.0,1286,472,19048,15173,3874.0,20,335,97,1229,2884,32,1952,23,21,1315.0,33.9442436757873,11.838513229735405,1.8288934426229508,1.6673782051983561,High Quality,+,-,-,+--,Reinvestor
455,DRREDDY,Mar 2022,2811.0,-2565.0,-242.0,3,473,21545,17778,3768.0,17,555,96,1165,3061,29,2182,26,23,246.0,6.528662420382165,11.90531445811093,1.2882676443629697,1.593143189179309,High Quality,+,-,-,+--,Reinvestor
456,DRREDDY,Mar 2023,5888.0,-4109.0,-2686.0,-907,474,24670,18200,6470.0,26,971,143,1250,6048,25,4507,54,15,1779.0,27.496136012364758,16.65585731657884,1.3064122476148214,1.4736442237075533,High Quality,+,-,-,+--,Reinvestor
457,DRREDDY,Mar 2024,4543.0,-4034.0,-376.0,133,475,28011,20078,7933.0,28,909,171,1470,7201,23,5578,67,12,509.0,6.416235976301525,14.401485130841454,0.8144496235209753,1.3421751740527739,High Quality,+,-,-,+--,Reinvestor
458,EICHERMOT,Dec 2012,496.0,-773.0,-111.0,-388,477,6390,5840,550.0,9,136,4,82,600,21,475,12,17,-277.0,-50.36363636363637,12.097026604068857,1.0442105263157895,1.0442105263157895,High Quality,+,-,-,+--,Reinvestor
459,EICHERMOT,Dec 2013,716.0,-790.0,-47.0,-121,478,6810,6094,715.0,11,93,8,130,671,22,525,15,21,-74.0,-10.34965034965035,11.600587371512482,1.3638095238095238,1.2040100250626566,High Quality,+,-,-,+--,Reinvestor
460,EICHERMOT,Dec 2014,1047.0,-1214.0,-162.0,-329,479,8738,7621,1118.0,13,105,10,220,993,29,702,23,22,-167.0,-14.937388193202148,13.893339436942092,1.4914529914529915,1.2998243471927682,High Quality,+,-,-,+--,Reinvestor
461,EICHERMOT,Mar 2016,1463.0,-1001.0,-466.0,-4,480,6173,4484,1690.0,27,326,2,137,1877,29,1338,49,20,462.0,27.337278106508876,16.215778389761866,1.093423019431988,1.2482240152525732,High Quality,+,-,-,+--,Reinvestor
462,EICHERMOT,Mar 2017,1708.0,-1744.0,25.0,-10,481,7033,4859,2174.0,31,416,4,154,2433,30,1667,61,16,-36.0,-1.6559337626494939,24.797383762263614,1.0245950809838031,1.2034982283988191,High Quality,+,-,+,+-+,Mixed
463,EICHERMOT,Mar 2018,2482.0,-2145.0,-262.0,75,482,8965,6156,2809.0,31,536,5,223,3116,30,1960,72,15,337.0,11.997152011391954,23.92638036809816,1.2663265306122449,1.2479214292581102,High Quality,+,-,-,+--,Reinvestor
464,EICHERMOT,Mar 2019,1575.0,-660.0,-292.0,623,483,9797,6893,2904.0,30,701,7,300,3297,33,2203,81,15,915.0,31.508264462809915,6.7367561498417885,0.7149341806627326,1.118146360628752,High Quality,+,-,-,+--,Reinvestor
465,EICHERMOT,Mar 2020,1694.0,-1508.0,-858.0,-673,484,9154,6971,2183.0,24,572,19,382,2355,22,1827,67,19,186.0,8.520384791571232,16.473672711383003,0.9272030651340997,1.0052963753649737,High Quality,+,-,-,+--,Reinvestor
466,EICHERMOT,Mar 2021,1691.0,-1625.0,-15.0,51,485,8720,6937,1783.0,20,482,16,451,2203,25,1347,49,34,66.0,3.701626472237801,18.63532110091743,1.2553823311061618,1.0376882376998084,High Quality,+,-,-,+--,Reinvestor
467,EICHERMOT,Mar 2022,1527.0,-983.0,-593.0,-50,486,10298,8120,2178.0,21,496,19,452,2203,24,1677,61,34,544.0,24.97704315886134,9.545542823849292,0.9105545617173524,1.014880133846518,High Quality,+,-,-,+--,Reinvestor
468,EICHERMOT,Mar 2023,2823.0,-2397.0,-417.0,8,487,14442,10996,3446.0,24,908,28,526,3800,23,2914,107,35,426.0,12.362159024956473,16.597424179476526,0.9687714481811942,0.955369117360308,Moderate,+,-,-,+--,Reinvestor
469,EICHERMOT,Mar 2024,3724.0,-2834.0,-844.0,45,488,16536,12206,4329.0,26,1521,51,598,5202,23,4001,146,35,890.0,20.559020559020556,17.138364779874212,0.9307673081729567,0.998535742862353,Moderate,+,-,-,+--,Reinvestor
470,GAIL,Mar 2013,6603.0,-8626.0,3642.0,1618,490,50974,43547,7427.0,15,887,437,1319,6558,34,4367,6,28,-2023.0,-27.238454288407166,16.9223525718994,1.5120219830547286,1.5120219830547286,High Quality,+,-,+,+-+,Mixed
471,GAIL,Mar 2014,4615.0,-4466.0,-3.0,146,491,61765,53777,7988.0,13,1247,669,1644,6922,32,4786,7,28,149.0,1.8652979469203805,7.230632235084594,0.9642707898035938,1.238146386429161,High Quality,+,-,-,+--,Reinvestor
472,GAIL,Mar 2015,4214.0,-2809.0,-3058.0,-1653,492,60557,54926,5631.0,9,945,652,1433,4492,32,3160,5,24,1405.0,24.951163203693838,4.638604950707598,1.3335443037974684,1.269945692218597,High Quality,+,-,-,+--,Reinvestor
473,GAIL,Mar 2016,3960.0,-904.0,-3028.0,29,493,52053,47517,4536.0,9,731,822,1496,2949,37,1874,3,37,3056.0,67.3721340388007,1.7366914490999559,2.113127001067236,1.4807410194307566,High Quality,+,-,-,+--,Reinvestor
474,GAIL,Mar 2017,6024.0,-334.0,-5275.0,415,494,48552,42531,6021.0,12,1212,509,1541,5183,35,3374,5,56,5690.0,94.50257432320213,0.6879222277146152,1.7854179016004743,1.5416763958647002,High Quality,+,-,-,+--,Reinvestor
475,GAIL,Mar 2018,8769.0,-2660.0,-5252.0,858,495,54496,46695,7802.0,14,948,295,1527,6928,31,4805,7,43,6109.0,78.30043578569598,4.881092190252496,1.8249739854318419,1.604266796340123,High Quality,+,-,-,+--,Reinvestor
476,GAIL,Mar 2019,7984.0,-5701.0,-3364.0,-1081,496,76190,66252,9938.0,13,1719,159,1667,9831,33,6553,10,25,2283.0,22.97242906017307,7.4826092663079145,1.2183732641538227,1.6550872912101688,High Quality,+,-,-,+--,Reinvestor
477,GAIL,Mar 2020,8345.0,-8299.0,281.0,328,497,72518,63495,9022.0,12,3796,309,2080,10429,9,9515,14,31,46.0,0.509864774994458,11.444055269036653,0.8770362585391487,1.5637856821585046,High Quality,+,-,+,+-+,Mixed
478,GAIL,Mar 2021,8993.0,-4640.0,-3471.0,882,498,57372,50127,7245.0,13,2833,179,2174,7725,20,6143,9,36,4353.0,60.082815734989644,8.087568848915847,1.463942699007,1.4339488217464575,High Quality,+,-,-,+--,Reinvestor
479,GAIL,Mar 2022,9420.0,-5490.0,-3917.0,13,499,92770,77608,15161.0,16,2925,202,2420,15464,20,12304,18,36,3930.0,25.921772970120706,5.917861377600517,0.7656046814044213,1.229986177707247,High Quality,+,-,-,+--,Reinvestor
480,GAIL,Mar 2023,3205.0,-7453.0,2972.0,-1276,500,145668,138168,7500.0,5,2822,365,2702,7256,23,5596,9,59,-4248.0,-56.64,5.116429140236703,0.5727305218012866,0.979537484981136,Moderate,+,-,+,+-+,Mixed
481,GAIL,Mar 2024,12586.0,-8226.0,-3457.0,902,501,133228,118914,14314.0,11,2672,719,3672,12595,21,9903,15,37,4360.0,30.459689814167945,6.174377758429158,1.270928001615672,0.9900484324735057,Moderate,+,-,-,+--,Reinvestor
482,GODREJCP,Mar 2013,820.0,-865.0,282.0,237,503,6412,5417,995.0,16,194,87,77,1025,17,845,8,22,-45.0,-4.522613065326634,13.490330630068623,0.9704142011834319,0.9704142011834319,Moderate,+,-,+,+-+,Mixed
483,GODREJCP,Mar 2014,1116.0,-494.0,-620.0,1,504,7599,6430,1169.0,15,62,120,82,1030,20,819,7,24,622.0,53.207869974337044,6.500855375707331,1.3626373626373627,1.1665257819103974,High Quality,+,-,-,+--,Reinvestor
484,GODREJCP,Mar 2015,1027.0,-1236.0,-12.0,-221,505,8273,6894,1379.0,17,73,112,91,1249,22,976,9,21,-209.0,-15.155910079767947,14.940166807687657,1.0522540983606556,1.1284352207271502,High Quality,+,-,-,+--,Reinvestor
485,GODREJCP,Mar 2016,847.0,-622.0,-202.0,23,506,8424,6766,1657.0,20,-262,128,101,1167,29,831,8,24,225.0,13.578756789378394,7.383665716999051,1.0192539109506618,1.101139893283028,High Quality,+,-,-,+--,Reinvestor
486,GODREJCP,Mar 2017,1860.0,-2243.0,665.0,282,507,9268,7361,1907.0,21,76,154,142,1687,22,1308,13,39,-383.0,-20.08390141583639,24.201553733275787,1.4220183486238531,1.165315584351193,High Quality,+,-,+,+-+,Mixed
487,GODREJCP,Mar 2018,1723.0,-336.0,-1384.0,3,508,9847,7763,2084.0,21,283,173,156,2039,20,1634,16,42,1387.0,66.55470249520154,3.4122067634812634,1.0544675642594858,1.182126256966404,High Quality,+,-,-,+--,Reinvestor
488,GODREJCP,Mar 2019,1729.0,274.0,-2039.0,-36,509,10314,8183,2132.0,21,362,238,170,2085,-12,2342,23,44,2003.0,93.94934333958724,2.6565832848555364,0.7382578992314262,1.0572503642852165,High Quality,+,+,-,++-,Liquidating Assets
489,GODREJCP,Mar 2020,1588.0,-552.0,-1295.0,-259,510,9911,7757,2154.0,22,32,228,197,1760,15,1497,15,55,1036.0,48.09656453110492,5.569569165573605,1.0607882431529727,1.0589571932436797,High Quality,+,-,-,+--,Reinvestor
490,GODREJCP,Mar 2021,2030.0,-292.0,-1816.0,-79,511,11029,8629,2399.0,22,23,138,204,2080,17,1721,17,0,1738.0,72.4468528553564,2.64756550911234,1.179546775130738,1.091015766079695,High Quality,+,-,-,+--,Reinvestor
491,GODREJCP,Mar 2022,1451.0,-844.0,-380.0,227,512,12276,9867,2409.0,20,78,122,210,2155,17,1783,17,0,607.0,25.197177251971777,6.875203649397197,0.8137969713965227,0.969371490634229,Moderate,+,-,-,+--,Reinvestor
492,GODREJCP,Mar 2023,2151.0,-1754.0,-794.0,-398,513,13316,10873,2443.0,18,114,188,236,2133,20,1702,17,0,397.0,16.250511665984448,13.172123760889157,1.263807285546416,1.0112394348916152,High Quality,+,-,-,+--,Reinvestor
493,GODREJCP,Mar 2024,2070.0,-3435.0,1406.0,41,514,14096,11139,2957.0,21,-2209,310,241,198,99,-561,-5,,-1365.0,-46.16165032127156,24.36861520998865,-3.6898395721925135,0.1256199406068271,Accrual Risk,+,-,+,+-+,Mixed
494,GRASIM,Mar 2013,4242.0,-5687.0,1348.0,-97,516,27909,21986,5924.0,21,824,324,1252,5171,28,3778,57,8,-1445.0,-24.392302498311953,20.376939338564622,1.1228163049232398,1.1228163049232398,High Quality,+,-,+,+-+,Mixed
495,GRASIM,Mar 2014,3549.0,-2336.0,-1046.0,168,517,28331,23416,4915.0,17,576,447,1457,3586,20,2954,44,9,1213.0,24.679552390640897,8.245384914051746,1.2014218009478672,1.1621190529355534,High Quality,+,-,-,+--,Reinvestor
496,GRASIM,Mar 2015,4594.0,-2359.0,-2278.0,-42,518,31734,26590,5144.0,16,530,667,1563,3443,30,2582,37,9,2235.0,43.44867807153966,7.433667359929413,1.7792408985282726,1.3678263347997932,High Quality,+,-,-,+--,Reinvestor
497,GRASIM,Mar 2016,5868.0,-4515.0,-1365.0,-11,519,34487,28576,5911.0,17,1320,718,1834,4679,26,3455,51,9,1353.0,22.889527998646592,13.091889697567199,1.6984081041968162,1.450471777149049,High Quality,+,-,-,+--,Reinvestor
498,GRASIM,Mar 2017,7288.0,-3509.0,-3799.0,-20,520,36068,28682,7387.0,20,1076,702,1808,5952,29,4246,66,8,3779.0,51.157438743739,9.728845514029057,1.7164390014130946,1.503665222001858,High Quality,+,-,-,+--,Reinvestor
499,GRASIM,Mar 2018,-4140.0,1546.0,3449.0,856,521,55894,44281,11612.0,21,410,3663,2724,5635,35,3688,39,15,-2594.0,-22.338959696865313,2.7659498336136257,-1.1225596529284165,1.0545900304315268,High Quality,-,+,+,-++,Distress Signal
500,GRASIM,Mar 2019,-1659.0,-2212.0,4158.0,287,522,77200,60560,16640.0,22,-1846,6060,3571,5163,47,2745,25,27,-3871.0,-23.263221153846153,2.865284974093264,-0.6043715846994535,0.6934313533020627,Moderate,-,-,+,--+,Growth Funded by Debt
501,GRASIM,Mar 2020,16620.0,-11364.0,-3418.0,1838,523,68252,57880,10373.0,15,7076,6890,4004,6554,-1,6639,65,6,5256.0,50.670008676371346,16.650061536658267,2.5033890646181653,0.8382609865200411,Moderate,+,-,-,+--,Reinvestor
502,GRASIM,Mar 2021,15075.0,-7146.0,-8003.0,-75,524,76404,57769,18635.0,24,1130,5723,4033,10009,30,6987,63,14,7929.0,42.54896699758519,9.35291346002827,2.157578359811078,0.9300950376428936,Moderate,+,-,-,+--,Reinvestor
503,GRASIM,Mar 2022,7038.0,-1053.0,-6733.0,-748,525,95701,75270,20431.0,21,1648,4776,4161,13143,15,11206,111,9,5985.0,29.293720326954137,1.1003019822154418,0.6280563983580225,0.7124185170318791,Moderate,+,-,-,+--,Reinvestor
504,GRASIM,Mar 2023,-12685.0,-13712.0,26469.0,72,526,117627,96038,21589.0,18,3733,6044,4552,14727,25,11078,100,10,-26397.0,-122.2706007689101,11.657187550477357,-1.1450622856111212,0.7079179904953382,Moderate,-,-,+,--+,Growth Funded by Debt
505,GRASIM,Mar 2024,-10719.0,-23114.0,33908.0,75,527,130978,103783,27195.0,21,783,9277,5001,13700,28,9926,85,12,-33833.0,-124.40889869461299,17.647238467528897,-1.0798911948418295,0.6128140684668629,Moderate,-,-,+,--+,Growth Funded by Debt
506,HAL,Mar 2017,-423.0,3021.0,-164.0,2433,533,17950,14714,3236.0,18,1044,16,681,3583,27,2616,36,31,2598.0,80.28430160692213,16.83008356545961,-0.16169724770642202,-0.16169724770642202,Accrual Risk,-,+,-,-+-,Mixed
507,HAL,Mar 2018,-734.0,594.0,-2540.0,-2680,534,18519,15059,3460.0,19,761,35,947,3240,39,1987,30,54,-140.0,-4.046242774566474,3.2075166045682812,-0.36940110719677904,-0.26554917745160056,Accrual Risk,-,+,-,-+-,Mixed
508,HAL,Mar 2019,-7694.0,5292.0,2321.0,-80,535,20008,15440,4569.0,23,376,177,1024,3742,37,2346,35,28,-2402.0,-52.571678704311665,26.44942023190724,-3.279624893435635,-1.270241082779612,Accrual Risk,-,+,+,-++,Distress Signal
509,HAL,Mar 2020,1537.0,-1334.0,64.0,266,536,21445,16565,4880.0,23,415,359,998,3938,28,2842,42,39,203.0,4.159836065573771,6.2205642340872,0.5408163265306123,-0.8174767304520559,Accrual Risk,+,-,+,+-+,Mixed
510,HAL,Mar 2021,15124.0,-1190.0,-7070.0,6864,537,22882,17541,5341.0,23,360,267,1157,4277,24,3239,48,31,13934.0,260.88747425575735,5.200594353640416,4.669342389626428,0.27988709356364094,Accrual Risk,+,-,-,+--,Reinvestor
511,HAL,Mar 2022,10180.0,-12789.0,-1464.0,-4072,538,24620,19200,5420.0,22,986,65,1110,5231,3,5086,76,26,-2609.0,-48.13653136531365,51.94557270511779,2.0015729453401496,0.7125411321729553,Moderate,+,-,-,+--,Reinvestor
512,HAL,Mar 2023,8836.0,-5734.0,-1731.0,1370,539,26928,20258,6669.0,25,1672,64,1784,6493,10,5811,87,32,3102.0,46.51372019793072,21.29382055852644,1.5205644467389434,1.0905342429600997,High Quality,+,-,-,+--,Reinvestor
